THP,I,P
423.15,0.0826343278356384,-36.68669814425952
423.15,0.08455605638995557,-39.769365355062945
423.15,0.08647778494427273,-42.953372937875116
423.15,0.0883995134985899,-46.23872089269605
423.15,0.09032124205290708,-49.62540921952574
423.15,0.09224297060722425,-53.11343791836422
423.15,0.09416469916154142,-56.70280698921144
423.15,0.0960864277158586,-60.393516432067415
423.15,0.09800815627017577,-64.18556624693218
423.15,0.09992988482449294,-68.07895643380567
423.15,0.10185161337881012,-72.07368699268793
423.15,0.10377334193312729,-76.16975792357898
423.15,0.10569507048744446,-80.36716922647877
423.15,0.10761679904176163,-84.6659209013873
423.15,0.10953852759607881,-89.06601294830462
423.15,0.11146025615039597,-93.56744536723065
423.15,0.11338198470471314,-98.1702181581655
423.15,0.11530371325903031,-102.87433132110908
423.15,0.11722544181334749,-107.67978485606142
423.15,0.11914717036766466,-112.58657876302256
423.15,0.12106889892198183,-117.59471304199242
423.15,0.122990627476299,-122.70418769297103
423.15,0.12491235603061618,-127.91500271595847
423.15,0.12683408458493334,-133.22715811095458
423.15,0.12875581313925052,-138.6406538779595
423.15,0.13067754169356768,-144.15549001697315
423.15,0.13259927024788487,-149.77166652799562
423.15,0.13452099880220203,-155.48918341102677
423.15,0.13644272735651922,-161.3080406660668
423.15,0.13836445591083638,-167.22823829311545
423.15,0.14028618446515356,-173.24977629217298
423.15,0.14220791301947072,-179.3726546632392
423.15,0.1441296415737879,-185.59687340631424
423.15,0.14605137012810507,-191.92243252139792
423.15,0.14797309868242223,-198.3493320084904
423.15,0.14989482723673941,-204.8775718675918
423.15,0.15181655579105657,-211.50715209870177
423.15,0.15373828434537376,-218.2380727018206
423.15,0.15566001289969092,-225.07033367694808
423.15,0.1575817414540081,-232.00393502408446
423.15,0.15950347000832527,-239.03887674322954
423.15,0.16142519856264245,-246.1751588343834
423.15,0.1633469271169596,-253.412781297546
423.15,0.1652686556712768,-260.7517441327174
423.15,0.16719038422559396,-268.19204733989744
423.15,0.16911211277991114,-275.73369091908637
423.15,0.1710338413342283,-283.3766748702841
423.15,0.17295556988854546,-291.1209991934904
423.15,0.17487729844286265,-298.96666388870557
423.15,0.1767990269971798,-306.91366895592944
423.15,0.178720755551497,-314.9620143951622
423.15,0.18064248410581416,-323.11170020640355
423.15,0.18256421266013134,-331.3627263896539
423.15,0.1844859412144485,-339.71509294491284
423.15,0.1864076697687657,-348.16879987218056
423.15,0.18832939832308285,-356.723847171457
423.15,0.19025112687740003,-365.3802348427423
473.15,0.0,0.0
473.15,0.001921728554317172,2.0057450749910624
473.15,0.003843457108634344,3.9074279071151046
473.15,0.005765185662951516,5.705048496372126
473.15,0.007686914217268688,7.398606842762128
473.15,0.00960864277158586,8.98810294628511
473.15,0.011530371325903031,10.473536806941071
473.15,0.013452099880220204,11.854908424730011
473.15,0.015373828434537376,13.132217799651935
473.15,0.017295556988854547,14.305464931706835
473.15,0.01921728554317172,15.374649820894717
473.15,0.021139014097488893,16.339772467215578
473.15,0.023060742651806063,17.200832870669416
473.15,0.024982471206123236,17.957831031256237
473.15,0.02690419976044041,18.61076694897604
473.15,0.02882592831475758,19.15964062382882
473.15,0.03074765686907475,19.60445205581458
473.15,0.03266938542339192,19.94520124493332
473.15,0.034591113977709094,20.181888191185042
473.15,0.03651284253202627,20.31451289456974
473.15,0.03843457108634344,20.343075355087414
473.15,0.04035629964066061,20.267575572738078
473.15,0.042278028194977786,20.088013547521715
473.15,0.04419975674929495,19.804389279438332
473.15,0.046121485303612125,19.416702768487937
473.15,0.0480432138579293,18.92495401467051
473.15,0.04996494241224647,18.329143017986077
473.15,0.051886670966563644,17.62926977843461
473.15,0.05380839952088082,16.825334296016127
473.15,0.055730128075197984,15.91733657073063
473.15,0.05765185662951516,14.905276602578105
473.15,0.05957358518383233,13.789154391558561
473.15,0.0614953137381495,12.568969937672003
473.15,0.06341704229246667,11.244723240918422
473.15,0.06533877084678384,9.816414301297824
473.15,0.06726049940110101,8.284043118810198
473.15,0.06918222795541819,6.647609693455551
473.15,0.07110395650973536,4.907114025233884
473.15,0.07302568506405253,3.0625561141452047
473.15,0.07494741361836971,1.1139359601895054
473.15,0.07686914217268688,-0.9387464366332308
473.15,0.07879087072700405,-3.09549107632297
473.15,0.08071259928132123,-5.356297958879731
473.15,0.0826343278356384,-7.721167084303529
473.15,0.08455605638995557,-10.190098452594329
473.15,0.08647778494427273,-12.763092063752127
473.15,0.0883995134985899,-15.440147917776986
473.15,0.09032124205290708,-18.221266014668846
473.15,0.09224297060722425,-21.106446354427728
473.15,0.09416469916154142,-24.095688937053627
473.15,0.0960864277158586,-27.18899376254657
473.15,0.09800815627017577,-30.386360830906508
473.15,0.09992988482449294,-33.68779014213347
473.15,0.10185161337881012,-37.09328169622747
473.15,0.10377334193312729,-40.60283549318847
473.15,0.10569507048744446,-44.216451533016496
473.15,0.10761679904176163,-47.93412981571156
473.15,0.10953852759607881,-51.755870341273614
473.15,0.11146025615039597,-55.681673109702665
473.15,0.11338198470471314,-59.711538120998796
473.15,0.11530371325903031,-63.84546537516192
473.15,0.11722544181334749,-68.08345487219205
473.15,0.11914717036766466,-72.42550661208925
473.15,0.12106889892198183,-76.87162059485343
473.15,0.122990627476299,-81.42179682048463
473.15,0.12491235603061618,-86.07603528898284
473.15,0.12683408458493334,-90.83433600034807
473.15,0.12875581313925052,-95.69669895458037
473.15,0.13067754169356768,-100.66312415167961
473.15,0.13259927024788487,-105.733611591646
473.15,0.13452099880220203,-110.90816127447927
473.15,0.13644272735651922,-116.18677320017966
473.15,0.13836445591083638,-121.569447368747
473.15,0.14028618446515356,-127.0561837801814
473.15,0.14220791301947072,-132.64698243448282
473.15,0.1441296415737879,-138.3418433316513
473.15,0.14605137012810507,-144.14076647168667
473.15,0.14797309868242223,-150.0437518545891
473.15,0.14989482723673941,-156.05079948035862
473.15,0.15181655579105657,-162.16190934899507
473.15,0.15373828434537376,-168.37708146049872
473.15,0.15566001289969092,-174.69631581486922
473.15,0.1575817414540081,-181.11961241210682
473.15,0.15950347000832527,-187.64697125221136
473.15,0.16142519856264245,-194.278392335183
473.15,0.1633469271169596,-201.0138756610216
473.15,0.1652686556712768,-207.85342122972733
473.15,0.16719038422559396,-214.79702904129996
473.15,0.16911211277991114,-221.84469909573968
473.15,0.1710338413342283,-228.99643139304635
473.15,0.17295556988854546,-236.25222593322002
473.15,0.17487729844286265,-243.6120827162608
473.15,0.1767990269971798,-251.07600174216861
473.15,0.178720755551497,-258.64398301094343
473.15,0.18064248410581416,-266.31602652258516
473.15,0.18256421266013134,-274.09213227709404
473.15,0.1844859412144485,-281.97230027446983
473.15,0.1864076697687657,-289.95653051471277
473.15,0.18832939832308285,-298.04482299782256
473.15,0.19025112687740003,-306.2371777237997
523.15,0.0,0.0
523.15,0.001921728554317172,2.841400666702143
523.15,0.003843457108634344,5.5767793334850415
523.15,0.005765185662951516,8.206136000348696
523.15,0.007686914217268688,10.729470667293105
523.15,0.00960864277158586,13.14678333431827
523.15,0.011530371325903031,15.45807400142419
523.15,0.013452099880220204,17.66334266861087
523.15,0.015373828434537376,19.7625893358783
523.15,0.017295556988854547,21.755814003226487
523.15,0.01921728554317172,23.64301667065543
523.15,0.021139014097488893,25.42419733816513
523.15,0.023060742651806063,27.09935600575558
523.15,0.024982471206123236,28.66849267342679
523.15,0.02690419976044041,30.131607341178757
523.15,0.02882592831475758,31.488700009011477
523.15,0.03074765686907475,32.739770676924955
523.15,0.03266938542339192,33.88481934491918
523.15,0.034591113977709094,34.92384601299417
523.15,0.03651284253202627,35.856850681149915
523.15,0.03843457108634344,36.68383334938642
523.15,0.04035629964066061,37.40479401770367
523.15,0.042278028194977786,38.01973268610168
523.15,0.04419975674929495,38.52864935458045
523.15,0.046121485303612125,38.93154402313996
523.15,0.0480432138579293,39.22841669178024
523.15,0.04996494241224647,39.41926736050127
523.15,0.051886670966563644,39.50409602930306
523.15,0.05380839952088082,39.482902698185605
523.15,0.055730128075197984,39.3556873671489
523.15,0.05765185662951516,39.12245003619296
523.15,0.05957358518383233,38.783190705317764
523.15,0.0614953137381495,38.337909374523335
523.15,0.06341704229246667,37.786606043809655
523.15,0.06533877084678384,37.129280713176726
523.15,0.06726049940110101,36.36593338262456
523.15,0.06918222795541819,35.49656405215315
523.15,0.07110395650973536,34.52117272176249
523.15,0.07302568506405253,33.43975939145259
523.15,0.07494741361836971,32.25232406122344
523.15,0.07686914217268688,30.95886673107505
523.15,0.07879087072700405,29.559387401007417
523.15,0.08071259928132123,28.05388607102054
523.15,0.0826343278356384,26.44236274111441
523.15,0.08455605638995557,24.724817411289045
523.15,0.08647778494427273,22.901250081544447
523.15,0.0883995134985899,20.971660751880588
523.15,0.09032124205290708,18.93604942229747
523.15,0.09224297060722425,16.79441609279512
523.15,0.09416469916154142,14.54676076337353
523.15,0.0960864277158586,12.193083434032696
523.15,0.09800815627017577,9.733384104772616
523.15,0.09992988482449294,7.167662775593292
523.15,0.10185161337881012,4.495919446494723
523.15,0.10377334193312729,1.7181541174769088
523.15,0.10569507048744446,-1.1656332114601493
523.15,0.10761679904176163,-4.155442540316452
523.15,0.10953852759607881,-7.251273869091999
523.15,0.11146025615039597,-10.453127197786767
523.15,0.11338198470471314,-13.761002526400802
523.15,0.11530371325903031,-17.174899854934083
523.15,0.11722544181334749,-20.694819183386606
523.15,0.11914717036766466,-24.320760511758373
523.15,0.12106889892198183,-28.05272384004939
523.15,0.122990627476299,-31.890709168259647
523.15,0.12491235603061618,-35.83471649638915
523.15,0.12683408458493334,-39.88474582443789
523.15,0.12875581313925052,-44.04079715240592
523.15,0.13067754169356768,-48.302870480293116
523.15,0.13259927024788487,-52.67096580809964
523.15,0.13452099880220203,-57.145083135825324
523.15,0.13644272735651922,-61.7252224634703
523.15,0.13836445591083638,-66.41138379103451
523.15,0.14028618446515356,-71.20356711851798
523.15,0.14220791301947072,-76.10177244592067
523.15,0.1441296415737879,-81.10599977324262
523.15,0.14605137012810507,-86.21624910048381
523.15,0.14797309868242223,-91.43252042764423
523.15,0.14989482723673941,-96.75481375472393
523.15,0.15181655579105657,-102.18312908172284
523.15,0.15373828434537376,-107.71746640864103
523.15,0.15566001289969092,-113.35782573547843
523.15,0.1575817414540081,-119.10420706223509
523.15,0.15950347000832527,-124.95661038891097
523.15,0.16142519856264245,-130.91503571550615
523.15,0.1633469271169596,-136.97948304202052
523.15,0.1652686556712768,-143.14995236845417
523.15,0.16719038422559396,-149.42644369480706
523.15,0.16911211277991114,-155.80895702107918
523.15,0.1710338413342283,-162.29749234727052
523.15,0.17295556988854546,-168.89204967338108
523.15,0.17487729844286265,-175.592628999411
523.15,0.1767990269971798,-182.39923032536
523.15,0.178720755551497,-189.3118536512285
523.15,0.18064248410581416,-196.33049897701605
523.15,0.18256421266013134,-203.45516630272292
523.15,0.1844859412144485,-210.68585562834897
523.15,0.1864076697687657,-218.0225669538943
523.15,0.18832939832308285,-225.46530027935884
523.15,0.19025112687740003,-233.0140556047427
573.15,0.0,0.0
573.15,0.001921728554317172,3.7675734352009376
573.15,0.003843457108634344,7.42919041221186
573.15,0.005765185662951516,10.98485093103277
573.15,0.007686914217268688,14.434554991663669
573.15,0.00960864277158586,17.778302594104552
573.15,0.011530371325903031,21.016093738355423
573.15,0.013452099880220204,24.147928424416282
573.15,0.015373828434537376,27.173806652287126
573.15,0.017295556988854547,30.09372842196796
573.15,0.01921728554317172,32.90769373345878
573.15,0.021139014097488893,35.61570258675959
573.15,0.023060742651806063,38.21775498187037
573.15,0.024982471206123236,40.71385091879115
573.15,0.02690419976044041,43.10399039752192
573.15,0.02882592831475758,45.38817341806267
573.15,0.03074765686907475,47.56639998041342
573.15,0.03266938542339192,49.63867008457414
573.15,0.034591113977709094,51.60498373054485
573.15,0.03651284253202627,53.465340918325566
573.15,0.03843457108634344,55.21974164791624
573.15,0.04035629964066061,56.86818591931692
573.15,0.042278028194977786,58.410673732527584
573.15,0.04419975674929495,59.84720508754822
573.15,0.046121485303612125,61.17777998437886
573.15,0.0480432138579293,62.40239842301948
573.15,0.04996494241224647,63.52106040347009
573.15,0.051886670966563644,64.53376592573069
573.15,0.05380839952088082,65.44051498980126
573.15,0.055730128075197984,66.24130759568185
573.15,0.05765185662951516,66.93614374337238
573.15,0.05957358518383233,67.52502343287294
573.15,0.0614953137381495,68.00794666418346
573.15,0.06341704229246667,68.384913437304
573.15,0.06533877084678384,68.65592375223449
573.15,0.06726049940110101,68.82097760897497
573.15,0.06918222795541819,68.88007500752545
573.15,0.07110395650973536,68.83321594788592
573.15,0.07302568506405253,68.68040043005637
573.15,0.07494741361836971,68.4216284540368
573.15,0.07686914217268688,68.05690001982724
573.15,0.07879087072700405,67.58621512742764
573.15,0.08071259928132123,67.00957377683804
573.15,0.0826343278356384,66.32697596805842
573.15,0.08455605638995557,65.5384217010888
573.15,0.08647778494427273,64.64391097592917
573.15,0.0883995134985899,63.64344379257951
573.15,0.09032124205290708,62.53702015103984
573.15,0.09224297060722425,61.324640051310155
573.15,0.09416469916154142,60.006303493390455
573.15,0.0960864277158586,58.58201047728074
573.15,0.09800815627017577,57.051761002981046
573.15,0.09992988482449294,55.4155550704913
573.15,0.10185161337881012,53.67339267981155
573.15,0.10377334193312729,51.82527383094179
573.15,0.10569507048744446,49.87119852388201
573.15,0.10761679904176163,47.81116675863222
573.15,0.10953852759607881,45.645178535192414
573.15,0.11146025615039597,43.37323385356264
573.15,0.11338198470471314,40.99533271374281
573.15,0.11530371325903031,38.51147511573297
573.15,0.11722544181334749,35.921661059533115
573.15,0.11914717036766466,33.225890545143244
573.15,0.12106889892198183,30.424163572563362
573.15,0.122990627476299,27.516480141793462
573.15,0.12491235603061618,24.50284025283358
573.15,0.12683408458493334,21.38324390568368
573.15,0.12875581313925052,18.15769110034372
573.15,0.13067754169356768,14.826181836813797
573.15,0.13259927024788487,11.388716115093807
573.15,0.13452099880220203,7.845293935183859
573.15,0.13644272735651922,4.19591529708384
573.15,0.13836445591083638,0.440580200793867
573.15,0.14028618446515356,-3.4207113536861797
573.15,0.14220791301947072,-7.387959366356179
573.15,0.1441296415737879,-11.46116383721619
573.15,0.14605137012810507,-15.640324766266213
573.15,0.14797309868242223,-19.92544215350625
573.15,0.14989482723673941,-24.316515998936364
573.15,0.15181655579105657,-28.813546302556425
573.15,0.15373828434537376,-33.41653306436657
573.15,0.15566001289969092,-38.125476284366655
573.15,0.1575817414540081,-42.94037596255683
573.15,0.15950347000832527,-47.86123209893693
573.15,0.16142519856264245,-52.88804469350714
573.15,0.1633469271169596,-58.02081374626727
573.15,0.1652686556712768,-63.259539257217504
573.15,0.16719038422559396,-68.60422122635767
573.15,0.16911211277991114,-74.05485965368786
573.15,0.1710338413342283,-79.61145453920804
573.15,0.17295556988854546,-85.27400588291823
573.15,0.17487729844286265,-91.04251368481853
573.15,0.1767990269971798,-96.91697794490875
573.15,0.178720755551497,-102.89739866318908
573.15,0.18064248410581416,-108.98377583965932
573.15,0.18256421266013134,-115.17610947431967
573.15,0.1844859412144485,-121.47439956716995
573.15,0.1864076697687657,-127.87864611821034
573.15,0.18832939832308285,-134.38884912744064
573.15,0.19025112687740003,-141.00500859486104
623.15,0.0,0.0
623.15,0.001921728554317172,4.7780423273717965
623.15,0.003843457108634344,9.451109658543006
623.15,0.005765185662951516,14.019201993513624
623.15,0.007686914217268688,18.482319332283655
623.15,0.00960864277158586,22.8404616748531
623.15,0.011530371325903031,27.09362902122195
623.15,0.013452099880220204,31.241821371390216
623.15,0.015373828434537376,35.285038725357886
623.15,0.017295556988854547,39.223281083124974
623.15,0.01921728554317172,43.05654844469147
623.15,0.021139014097488893,46.78484081005738
623.15,0.023060742651806063,50.40815817922271
623.15,0.024982471206123236,53.92650055218744
623.15,0.02690419976044041,57.339867928951584
623.15,0.02882592831475758,60.64826030951513
623.15,0.03074765686907475,63.8516776938781
623.15,0.03266938542339192,66.95012008204046
623.15,0.034591113977709094,69.94358747400227
623.15,0.03651284253202627,72.83207986976346
623.15,0.03843457108634344,75.61559726932407
623.15,0.04035629964066061,78.2941396726841
623.15,0.042278028194977786,80.86770707984353
623.15,0.04419975674929495,83.33629949080236
623.15,0.046121485303612125,85.69991690556061
623.15,0.0480432138579293,87.95855932411828
623.15,0.04996494241224647,90.11222674647536
623.15,0.051886670966563644,92.16091917263186
623.15,0.05380839952088082,94.10463660258776
623.15,0.055730128075197984,95.94337903634307
623.15,0.05765185662951516,97.67714647389778
623.15,0.05957358518383233,99.30593891525191
623.15,0.0614953137381495,100.82975636040547
623.15,0.06341704229246667,102.24859880935843
623.15,0.06533877084678384,103.5624662621108
623.15,0.06726049940110101,104.77135871866258
623.15,0.06918222795541819,105.87527617901377
623.15,0.07110395650973536,106.87421864316435
623.15,0.07302568506405253,107.76818611111437
623.15,0.07494741361836971,108.55717858286378
623.15,0.07686914217268688,109.24119605841264
623.15,0.07879087072700405,109.82023853776089
623.15,0.08071259928132123,110.29430602090854
623.15,0.0826343278356384,110.6633985078556
623.15,0.08455605638995557,110.92751599860208
623.15,0.08647778494427273,111.08665849314797
623.15,0.0883995134985899,111.14082599149329
623.15,0.09032124205290708,111.09001849363798
623.15,0.09224297060722425,110.93423599958211
